Date;B1_N;B1_Q;B2_N;B2_Q;OVK_Q;B1_N_Aver;B2_N_Aver;Month;Year;T;TEC_Q_Aver;TEC_N_Aver;B1_GT11_N;B1_GT12_N;B2_GT21_N;B2_GT22_N;B1_PT10_N;B2_PT20_N
08.05.2021;3899.24;2276;3832.15;2059;498;162.4682083;159.6729167;5;2021;4.8;201.375;322.141125;1462.17;1428.81;1452.12;1412.79;1051.18;1000.07
09.05.2021;3204.55;2207;3506.65;2135;424;133.5230417;146.1104167;5;2021;7.8;198.5833333;279.6334583;1148.4;1127.22;1357.63;1207.87;888.45;900.85
10.05.2021;3444.83;2126;3981.06;2005;588;143.534375;165.8775;5;2021;12.5;196.625;309.411875;1250.94;1211.31;1471.68;1441.87;969.7;1059.18
11.05.2021;2595.19;1620;3335.14;1987;466;108.1327083;138.9641667;5;2021;19.7;169.7083333;247.096875;889;886.57;1420.96;995.29;828.36;934.42
12.05.2021;3001.71;1183;3308.24;1263;556;125.0710417;137.843125;5;2021;21.5;125.0833333;262.9141667;1037.54;1029;1452.84;860.59;927.9;983.93
13.05.2021;2906.66;441;3410.11;560;559;121.1108333;142.0879167;5;2021;20.3;65;263.19875;988.24;966.58;1410.13;956.61;947.49;1037.34
14.05.2021;42.06;0;3675.97;547;574;1.752291667;153.1654167;5;2021;17.2;46.70833333;154.9177083;11.67;22.07;1441.8;1106.87;12.23;1141.89
15.05.2021;0;0;2035.54;547;426;0;84.81395833;5;2021;18.7;40.54166667;84.81395833;0;0;1442.38;22.51;0;569.23
16.05.2021;0;0;2145.08;531;472;0;89.378125;5;2021;15.4;41.79166667;89.378125;0;0;211.11;1326.35;0;599.48
17.05.2021;0;0;2048.82;524;607;0;85.36729167;5;2021;18.7;47.125;85.36729167;0;0;0;1456.72;0;595.29
18.05.2021;2339;43;1984.38;645;954;97.458125;82.68229167;5;2021;18.8;68.41666667;180.1404167;747.11;890.81;0;1415.09;715.85;568.54
19.05.2021;3529.48;45;1900.82;457;1239;147.0614583;79.200625;5;2021;21.1;72.54166667;226.2620833;1194.78;1187.24;0;1357.37;1129.29;535.78
20.05.2021;3800.42;49;1985.24;578;1002;158.3508333;82.718125;5;2021;14.9;67.875;241.0689583;1308.28;1288.82;0;1438.59;1217.08;549.18
21.05.2021;3600.49;50;2006.32;566;1008;150.0204167;83.59666667;5;2021;11.7;67.66666667;233.6170833;1211.69;1192.24;0;1432.96;1149.69;544.37
22.05.2021;2862.28;50;1803.01;562;928;119.2616667;75.12541667;5;2021;12.4;64.16666667;194.3870833;958.77;933.83;0;1319.1;1004.9;512.61
23.05.2021;3451.78;50;1959.69;727;1015;143.8239583;81.65354167;5;2021;11.8;74.66666667;225.4775;1171.73;1153.55;0;1402.92;1128.31;549.53
24.05.2021;3658.93;237;1997.1;512;1362;152.4554167;83.2125;5;2021;12.3;87.95833333;235.6679167;1247.78;1257.91;0;1459.13;1170.96;559.74
25.05.2021;3613.24;451;2063.08;370;1352;150.5516667;85.96145833;5;2021;11.8;90.54166667;236.513125;1236.21;1236.63;0;1474.64;1135.55;578.51
26.05.2021;3278.71;433;2076.14;418;1207;136.6129167;86.50583333;5;2021;10;85.75;223.11875;1346.33;919.47;0;1474.21;992.01;581.04
27.05.2021;2076.2;424;2036.19;559;1055;86.508125;84.84104167;5;2021;12.8;84.91666667;171.3491667;1490.63;0;0;1473.51;598.76;583.96
28.05.2021;2064.11;414;2080.08;521;1005;86.004375;86.66979167;5;2021;12.1;80.83333333;172.6741667;1469.38;0;2.43;1485.38;597.51;585.5
29.05.2021;3116.61;390;2050.62;502;908;129.85875;85.4425;5;2021;11.2;75;215.30125;1401.39;795.12;0;1469.92;921.13;582.51
30.05.2021;4073.57;360;1985.27;388;1183;169.7320833;82.719375;5;2021;10.8;80.45833333;252.4514583;1422.62;1419.93;0;1427.65;1244.48;573.09
31.05.2021;3612.48;413;1982.79;449;821;150.52;82.61625;5;2021;11.7;70.125;233.13625;1239.88;1219.11;0;1415.48;1134.34;554.63
01.06.2021;3809.35;409;2021.39;370;744;158.7227083;84.22458333;6;2021;14.9;63.45833333;242.9472917;1339.43;1316.44;0;1463.3;1196.63;581.15
02.06.2021;3603.04;548;1987.01;44;443;150.1266667;82.791875;6;2021;15.6;43.125;232.9185417;1218.08;1219.94;0;1367.86;1118.34;594.14
03.06.2021;3783.71;505;2010.24;46;496;157.654375;83.75979167;6;2021;18.3;43.625;241.4141667;1314.94;1304.97;0;1404.69;1171.04;612.35
04.06.2021;3623.91;422;47.08;0;422;150.99625;1.961458333;6;2021;20.3;35.16666667;152.9577083;1230.22;1209.73;0;27.68;1175.74;8.04
05.06.2021;3525.29;334;0;0;504;146.8870833;0;6;2021;20.3;34.91666667;146.8870833;1222.5;1166.43;0;0;1147.43;0
06.06.2021;3526.61;441;0;0;357;146.941875;0;6;2021;20.1;33.25;146.941875;1211.97;1164.41;0;0;1150.52;0
07.06.2021;3098.77;481;0;0;336;129.1154167;0;6;2021;19.9;34.04166667;129.1154167;1031.27;1017.26;0;0;1045.52;0
08.06.2021;3528.71;466;0;0;390;147.0295833;0;6;2021;18.3;35.66666667;147.0295833;1200.72;1190.06;0;0;1141.7;0
09.06.2021;3695.55;453;0;0;393;153.9810417;0;6;2021;19.6;35.25;153.9810417;1266.9;1236.59;0;0;1179.55;0
10.06.2021;3555.87;294;0;0;148;148.16125;0;6;2021;20.7;18.41666667;148.16125;1214;1190.05;0;0;1174.25;0
11.06.2021;4024.2;226;0;0;0;167.6747917;0;6;2021;20.8;9.416666667;167.6747917;1391.24;1351.17;0;0;1264.19;0
12.06.2021;3691.68;205;0;0;0;153.82;0;6;2021;19.2;8.541666667;153.82;1263.17;1230.62;0;0;1199.77;0
13.06.2021;3735.88;210;0;0;0;155.6616667;0;6;2021;18.4;8.75;155.6616667;1290.8;1262.31;0;0;1208.39;0
14.06.2021;109.51;0;0;0;0;4.562916667;0;6;2021;17.3;0;4.562916667;42.84;15.33;0;0;21.72;0
15.06.2021;0;0;0;0;0;0;0;6;2021;17.5;0;0;0;0;0;0;0;0
16.06.2021;0;0;0;0;0;0;0;6;2021;17.2;0;0;0;0;0;0;0;0
17.06.2021;62.04;0;0;0;0;2.585;0;6;2021;19.3;0;2.585;62.08;0;0;0;0;0
18.06.2021;0;0;0;0;110;0;0;6;2021;23;4.583333333;0;0;0;0;0;0;0
19.06.2021;0;0;0;0;657;0;0;6;2021;25.4;27.375;0;0;0;0;0;0;0
20.06.2021;0;0;0;0;767;0;0;6;2021;27.1;31.95833333;0;0;0;0;0;0;0
21.06.2021;0;0;0;0;814;0;0;6;2021;28.5;33.91666667;0;0;0;0;0;0;0
22.06.2021;0;0;0;0;618;0;0;6;2021;29.5;25.75;0;0;0;0;0;0;0
23.06.2021;0;0;0;0;704;0;0;6;2021;30.3;29.33333333;0;0;0;0;0;0;0
24.06.2021;0;0;0;0;598;0;0;6;2021;23.7;24.91666667;0;0;0;0;0;0;0
25.06.2021;0;0;0;0;726;0;0;6;2021;24.1;30.25;0;0;0;0;0;0;0
26.06.2021;0;0;0;0;660;0;0;6;2021;22.7;27.5;0;0;0;0;0;0;0
27.06.2021;0;0;0;0;605;0;0;6;2021;23.2;25.20833333;0;0;0;0;0;0;0
28.06.2021;0;0;0;0;745;0;0;6;2021;21.7;31.04166667;0;0;0;0;0;0;0
29.06.2021;0;0;0;0;708;0;0;6;2021;21.8;29.5;0;0;0;0;0;0;0
30.06.2021;0;0;0;0;561;0;0;6;2021;22.8;23.375;0;0;0;0;0;0;0
01.07.2021;0;0;0;0;0;0;0;7;2021;22;0;0;0;0;0;0;0;0
02.07.2021;0;0;0;0;412;0;0;7;2021;20.8;17.16666667;0;0;0;0;0;0;0
03.07.2021;0;0;0;0;367;0;0;7;2021;21.5;15.29166667;0;0;0;0;0;0;0
04.07.2021;0;0;0;0;317;0;0;7;2021;23.6;13.20833333;0;0;0;0;0;0;0
05.07.2021;0;0;0;0;713;0;0;7;2021;24.4;29.70833333;0;0;0;0;0;0;0
06.07.2021;0;0;0;0;261;0;0;7;2021;24.7;10.875;0;0;0;0;0;0;0
07.07.2021;0;0;0;0;0;0;0;7;2021;27;0;0;0;0;0;0;0;0
08.07.2021;0;0;0;0;376;0;0;7;2021;27.7;15.66666667;0;0;0;0;0;0;0
09.07.2021;0;0;0;0;394;0;0;7;2021;25.5;16.41666667;0;0;0;0;0;0;0
10.07.2021;0;0;0;0;73;0;0;7;2021;27.6;3.041666667;0;0;0;0;0;0;0
11.07.2021;0;0;0;0;362;0;0;7;2021;28.6;15.08333333;0;0;0;0;0;0;0
12.07.2021;0;0;0;0;0;0;0;7;2021;25.4;0;0;0;0;0;0;0;0
13.07.2021;0;0;0;0;0;0;0;7;2021;25.9;0;0;0;0;0;0;0;0
14.07.2021;0;0;0;0;0;0;0;7;2021;27.9;0;0;0;0;0;0;0;0
15.07.2021;0;0;0;0;0;0;0;7;2021;28;0;0;0;0;0;0;0;0
16.07.2021;0;0;0;0;0;0;0;7;2021;27.3;0;0;0;0;0;0;0;0
17.07.2021;0;0;0;0;0;0;0;7;2021;24.3;0;0;0;0;0;0;0;0
18.07.2021;0;0;0;0;0;0;0;7;2021;24.6;0;0;0;0;0;0;0;0
19.07.2021;0;0;0;0;0;0;0;7;2021;20.7;0;0;0;0;0;0;0;0
20.07.2021;0;0;0;0;0;0;0;7;2021;19.3;0;0;0;0;0;0;0;0
21.07.2021;0;0;0;0;164;0;0;7;2021;17.4;6.833333333;0;0;0;0;0;0;0
22.07.2021;0;0;0;0;609;0;0;7;2021;17;25.375;0;0;0;0;0;0;0
23.07.2021;0;0;0;0;699;0;0;7;2021;17.8;29.125;0;0;0;0;0;0;0
24.07.2021;0;0;0;0;788;0;0;7;2021;17.2;32.83333333;0;0;0;0;0;0;0
25.07.2021;0;0;0;0;617;0;0;7;2021;19.1;25.70833333;0;0;0;0;0;0;0
26.07.2021;0;0;0;0;590;0;0;7;2021;22.5;24.58333333;0;0;0;0;0;0;0
27.07.2021;0;0;0;0;512;0;0;7;2021;24.7;21.33333333;0;0;0;0;0;0;0
28.07.2021;0;0;0;0;480;0;0;7;2021;22.7;20;0;0;0;0;0;0;0
29.07.2021;0;0;0;0;448;0;0;7;2021;21.1;18.66666667;0;0;0;0;0;0;0
30.07.2021;0;0;0;0;623;0;0;7;2021;21.1;25.95833333;0;0;0;0;0;0;0
31.07.2021;0;0;0;0;614;0;0;7;2021;18.4;25.58333333;0;0;0;0;0;0;0
01.08.2021;0;0;0;0;716;0;0;8;2021;18.9;29.83333333;0;0;0;0;0;0;0
02.08.2021;0;0;0;0;805;0;0;8;2021;17.7;33.54166667;0;0;0;0;0;0;0
03.08.2021;0;0;0;0;1417;0;0;8;2021;16.7;59.04166667;0;0;0;0;0;0;0
04.08.2021;0;0;0;0;1548;0;0;8;2021;16;64.5;0;0;0;0;0;0;0
05.08.2021;523.61;0;0;0;1506;21.81708333;0;8;2021;17.5;62.75;21.81708333;503.5;0;0;0;20.61;0
06.08.2021;0;0;0;0;1113;0;0;8;2021;16.6;46.375;0;0;0;0;0;0;0
07.08.2021;0;0;0;0;667;0;0;8;2021;16.1;27.79166667;0;0;0;0;0;0;0
08.08.2021;942.19;0;0;0;735;39.25770833;0;8;2021;20.1;30.625;39.25770833;346.52;360.2;0;0;234.86;0
09.08.2021;0;0;0;0;791;0;0;8;2021;19.6;32.95833333;0;0;0;0;0;0;0
10.08.2021;0;0;0;0;687;0;0;8;2021;19.1;28.625;0;0;0;0;0;0;0
11.08.2021;2.09;0;0;0;794;0.087083333;0;8;2021;19.5;33.08333333;0.087083333;0;2.1;0;0;0;0
12.08.2021;0;0;0;0;715;0;0;8;2021;17.8;29.79166667;0;0;0;0;0;0;0
13.08.2021;0;0;0;0;709;0;0;8;2021;19.5;29.54166667;0;0;0;0;0;0;0
14.08.2021;114.4;0;0;0;729;4.766666667;0;8;2021;19.3;30.375;4.766666667;0;114.39;0;0;0;0
15.08.2021;0;0;0;0;1040;0;0;8;2021;18.3;43.33333333;0;0;0;0;0;0;0
16.08.2021;0;0;0;0;924;0;0;8;2021;17.7;38.5;0;0;0;0;0;0;0
17.08.2021;2727.03;161;42.13;0;532;113.6260417;1.755416667;8;2021;20.6;28.875;115.3814583;1083.28;900.78;0;41.01;731.04;0
18.08.2021;3968.19;392;97.9;0;355;165.34125;4.079166667;8;2021;19.7;31.125;169.4204167;1376.05;1350.96;0;99.01;1231.15;0
19.08.2021;4256.33;415;0;0;330;177.346875;0;8;2021;16.9;31.04166667;177.346875;1510.72;1472.38;0;0;1309.88;0
20.08.2021;4181.29;388;14.3;0;337;174.2204167;0.595833333;8;2021;16.6;30.20833333;174.81625;1438.35;1429.24;11.23;3;1275.86;0
21.08.2021;4302.99;364;181.61;0;340;179.2910417;7.567083333;8;2021;15.6;29.33333333;186.858125;1511.18;1502.77;181.64;0;1305.32;0
22.08.2021;4291.69;363;0;0;366;178.8202083;0;8;2021;15.2;30.375;178.8202083;1510.17;1500.79;0;0;1308.15;0
23.08.2021;4309.04;406;0;0;357;179.5433333;0;8;2021;14;31.79166667;179.5433333;1510.62;1500.54;0;0.01;1308.12;0
24.08.2021;4345.72;421;0;0;360;181.0714583;0;8;2021;11;32.54166667;181.0714583;1508.28;1511.38;0;0;1300.95;0
25.08.2021;4341.52;372;183.48;0;428;180.8964583;7.645;8;2021;12;33.33333333;188.5414583;1512.73;1514.49;0;182.59;1293.46;0
26.08.2021;4272.93;379;723.4;0;423;178.03875;30.14166667;8;2021;13.5;33.41666667;208.1804167;1505.47;1518.18;133.18;458.78;1296.19;153.04
27.08.2021;4334.03;417;200.49;0;393;180.584375;8.353541667;8;2021;14.9;33.75;188.9379167;1513.58;1503.53;26.31;112.38;1303.04;41.07
28.08.2021;4248.85;417;0;0;360;177.0354167;0;8;2021;17.4;32.375;177.0354167;1477.47;1461.2;0;0;1297.59;0
29.08.2021;4195.99;421;1433.53;0;381;174.8327083;59.73041667;8;2021;15.5;33.41666667;234.563125;1465.98;1455.7;394.84;640.85;1266.76;400.08
30.08.2021;4065.31;355;3771.33;0;468;169.3879167;157.1385417;8;2021;16;34.29166667;326.5264583;1425.46;1410.02;1053.79;1350.04;1241.48;1098.89
31.08.2021;4103.21;326;2933.52;0;506;170.9670833;122.2297917;8;2021;13.7;34.66666667;293.196875;1448.92;1432.46;980.37;1199.03;1255.34;1046.48
01.09.2021;3886.48;321;3291.78;43;452;161.9364583;137.1575;9;2021;12.7;34;299.0939583;1325.85;1321.2;989.2;1234.54;1199.19;1040.24
02.09.2021;3824.01;331;3230.63;43;435;159.3335417;134.609375;9;2021;11;33.70833333;293.9429167;1305.45;1324.64;977.41;1219.51;1192.09;1041.77
03.09.2021;2332.55;330;2716.12;43;443;97.18958333;113.1714583;9;2021;9.3;34;210.3610417;727.14;762.51;843.52;949.89;842.99;928.36
04.09.2021;3092.03;390;2494.93;48;391;128.834375;103.9552083;9;2021;8.6;34.54166667;232.7895833;1051.17;1048.96;792.54;859.39;1025.7;884.92
05.09.2021;3090.67;386;3796.16;39;415;128.7779167;158.1733333;9;2021;9;35;286.95125;1025.58;1030.18;1103.72;1484.27;1005.26;1166.89
06.09.2021;3778.29;378;3734.67;42;440;157.4285417;155.61125;9;2021;11.4;35.83333333;313.0397917;1309.55;1306.1;1104.57;1466.1;1187.92;1171.96
07.09.2021;3616.94;451;3403.94;45;445;150.705625;141.830625;9;2021;13.3;39.20833333;292.53625;1237.2;1224.13;1052.43;1249.77;1140.47;1089.21
08.09.2021;3324.69;458;3097.25;53;361;138.52875;129.051875;9;2021;14.7;36.33333333;267.580625;1130.33;1143.17;989.93;1133.55;1078.72;1012.91
09.09.2021;3276.83;447;3190.5;44;435;136.534375;132.9375;9;2021;14.9;38.58333333;269.471875;1073.72;1130.68;986.77;1140.8;1034.17;1044.1
10.09.2021;4005.87;389;3782.88;43;365;166.9110417;157.62;9;2021;13.5;33.20833333;324.5310417;1382.87;1395.7;1152.33;1427.27;1217.66;1180.33
11.09.2021;4271.4;314;3893.51;43;369;177.975;162.2295833;9;2021;14.2;30.25;340.2045833;1492.5;1506.3;1158.38;1549.05;1299.81;1209.91
12.09.2021;4363.13;391;3992.82;38;357;181.796875;166.3672917;9;2021;15.1;32.75;348.1641667;1511.05;1504.66;1159.22;1555.9;1300.62;1217.43
13.09.2021;4285.86;531;45.45;0;411;178.5772917;1.89375;9;2021;14.7;39.25;180.4710417;1513.88;1500;14.58;44.57;1305.13;17.45
14.09.2021;4130.75;962;195.46;0;528;172.1145833;8.144166667;9;2021;9.3;62.08333333;180.25875;1473.05;1448.42;0;166.83;1206.85;30.77
15.09.2021;4046.91;1533;63.59;0;518;168.62125;2.649375;9;2021;7.6;85.45833333;171.270625;1442.45;1441.71;0;48.27;1150.81;13.26
16.09.2021;3562.78;1670;2242.73;474;589;148.4491667;93.44708333;9;2021;7.8;113.875;241.89625;1288.53;1292.3;673;968.82;1024.02;641.17
17.09.2021;3862.43;1264;3186.84;1176;495;160.9345833;132.7847917;9;2021;7.3;122.2916667;293.719375;1350.29;1357.69;1007.67;1205.89;1116.94;935.74
18.09.2021;4071.11;1269;3577.13;1356;361;169.6295833;149.046875;9;2021;8.9;124.4166667;318.6764583;1448.2;1447.57;1104.95;1446.29;1175.48;1031.08
19.09.2021;3815.4;1393;2928.04;1350;378;158.975;122.0016667;9;2021;7;130.0416667;280.9766667;1370.02;1366.13;955.32;1103.09;1104.33;879.43
20.09.2021;3062.33;1829;2789.73;1829;579;127.596875;116.2385417;9;2021;6.5;176.5416667;243.8354167;1081.37;1078.12;989.58;1005.91;897.28;780.83
21.09.2021;2659.21;2226;2541.59;2096;570;110.8002083;105.8995833;9;2021;7.5;203.8333333;216.6997917;945.57;945.68;930.18;936.86;762.05;686.54
22.09.2021;2602.89;2352;2552.34;2131;660;108.45375;106.3472917;9;2021;8;214.2916667;214.8010417;924.31;926;925.13;921.72;750.82;694.34
23.09.2021;2652.91;2362;2639.2;2173;830;110.5379167;109.9664583;9;2021;7.9;223.5416667;220.504375;947.18;945.04;966.08;967.19;762.22;708.18
24.09.2021;3309.45;2332;3097.37;1983;1056;137.8935417;129.0570833;9;2021;8.8;223.7916667;266.950625;1186.24;1176.05;1067.79;1195.97;898.66;828.13
25.09.2021;3189.12;2398;2991.59;2215;531;132.88;124.6495833;9;2021;8.9;214.3333333;257.5295833;1189.15;1170.52;1077.87;1151.72;871.46;770.61
26.09.2021;3302.14;2426;3174.24;2214;544;137.5891667;132.2597917;9;2021;9.5;216;269.8489583;1216.46;1184.84;1097.98;1249.92;896.03;822.31
27.09.2021;3510.69;2378;3096.77;2154;498;146.27875;129.0320833;9;2021;10.2;209.5833333;275.3108333;1289.87;1258.96;1070.27;1202.84;953.46;814.37
28.09.2021;3346.52;2462;3144.1;1813;490;139.438125;131.0039583;9;2021;9.3;198.5416667;270.4420833;1240.79;1225.06;1047.96;1225.16;905.7;884.32
29.09.2021;2448.14;1447;2895.95;1988;900;102.005625;120.664375;9;2021;9.7;180.625;222.67;1363.61;528.87;995.41;1100.17;544.63;806.09
30.09.2021;2048.27;1031;2619.11;1973;536;85.344375;109.129375;9;2021;9.2;147.5;194.47375;1408.49;147.22;916.81;950.97;483.71;727.41
01.10.2021;3321.32;1483;3359.15;1594;341;138.388125;139.9645833;10;2021;9.3;142.4166667;278.3527083;1514.37;927.35;1051.79;1372.36;881.43;949.69
02.10.2021;3951.96;2576;1678.25;432;425;164.6647917;69.926875;10;2021;11.4;143.0416667;234.5916667;1479.73;1460.64;1181.92;35.52;1059.54;481.53
03.10.2021;3744.16;2605;3027.52;1552;944;156.0066667;126.1464583;10;2021;10.4;212.5416667;282.153125;1357.69;1348.69;1147.66;1058.17;974.09;798.38
04.10.2021;3575.75;2713;3302.37;1925;583;148.9895833;137.5985417;10;2021;9.1;217.5416667;286.588125;1322.1;1312.48;1073.58;1318.25;953.02;905.81
05.10.2021;3759.42;2807;3376.43;1856;547;156.6422917;140.684375;10;2021;10;217.0833333;297.3266667;1404.12;1379.3;1084.19;1361.98;989.12;943.97
06.10.2021;3438.96;2681;3193.59;1943;486;143.29;133.06625;10;2021;11.3;212.9166667;276.35625;1288.67;1236.62;1037.04;1268.45;927.21;890.87
07.10.2021;3533.31;2679;3290.13;1915;527;147.22125;137.0885417;10;2021;11;213.375;284.3097917;1336.4;1251.1;1071.4;1296.23;927.83;914.77
08.10.2021;3849.43;2889;3415.05;1811;408;160.3929167;142.2935417;10;2021;11;212.8333333;302.6864583;1471.93;1406.85;1094.38;1381.8;1002.92;969.54
09.10.2021;3921.75;2136;3458.05;1742;325;163.40625;144.0854167;10;2021;10.3;175.125;307.4916667;1440.13;1375.04;1088.95;1367.37;1070.48;968.53
10.10.2021;3499.96;2271;3145.79;1705;520;145.8314583;131.0745833;10;2021;11.1;187.3333333;276.9060417;1319.26;1218.29;1019.34;1236.57;983.6;910.76
11.10.2021;3303.87;2533;3129.56;1902;548;137.66125;130.3983333;10;2021;10.1;207.625;268.0595833;1125.38;1074.31;993.54;1077.86;819.7;786.02
12.10.2021;3881.65;1743;3424.06;1348;281;161.7352083;142.6691667;10;2021;7.6;140.5;304.404375;1425.72;1359.98;1067.74;1411.26;1095.55;962.08
13.10.2021;3614.34;1673;3235.87;1427;222;150.5972917;134.8279167;10;2021;8;138.4166667;285.4252083;1330.25;1225.54;1004.71;1278.93;1035.73;931.45
14.10.2021;3690.36;2338;3319.91;1582;569;153.765;138.329375;10;2021;5.9;187.0416667;292.094375;1310.12;1237.15;985.82;1258.92;928.68;880.95
15.10.2021;3724.93;2680;80.12;0;2598;155.2052083;3.338333333;10;2021;6.7;219.9166667;158.5435417;1175.22;1124.29;14.31;30.73;805.2;15.53
16.10.2021;3535.23;2505;0;0;2784;147.3010417;0;10;2021;7.2;220.375;147.3010417;1321.82;1306.49;0;0;942.1;0
17.10.2021;3355.46;2539;0;0;2876;139.810625;0;10;2021;6.6;225.625;139.810625;1234.05;1216.37;0;0;876.42;0
18.10.2021;3686.9;2466;1859.35;681;2457;153.6208333;77.47270833;10;2021;4.7;233.5;231.0935417;1393.46;1351.76;552.14;884.93;984.09;488.59
19.10.2021;3699.3;2650;3424.91;1979;1192;154.1372917;142.704375;10;2021;2.4;242.5416667;296.8416667;1388.76;1324.34;1069.47;1400.33;938.05;888.89
20.10.2021;3765.38;2480;3349.59;1689;1914;156.8908333;139.56625;10;2021;2;253.4583333;296.4570833;1418.6;1350.7;1073.21;1363.57;977.55;909.49
21.10.2021;3639.25;1788;3293.97;1421;2641;151.6354167;137.2485417;10;2021;11.8;243.75;288.8839583;1354.56;1288.73;1115.23;1311.57;1027.08;923.48
22.10.2021;3594.86;2136;3237.71;1752;1943;149.7858333;134.904375;10;2021;9.2;242.9583333;284.6902083;1335.79;1283.09;1152.25;1192.31;959.79;847.65
23.10.2021;3951.08;2535;715.15;475;2971;164.628125;29.79770833;10;2021;4.7;249.2083333;194.4258333;1486.16;1449.69;273.29;243.42;1016.99;190.96
24.10.2021;3785.03;2872;0;0;3327;157.7095833;0;10;2021;1.5;258.2916667;157.7095833;1435.35;1408.01;0;0;935.26;0
25.10.2021;3752.98;2811;1795.23;756;2484;156.3741667;74.80104167;10;2021;5.6;252.125;231.1752083;1412.71;1389.75;676.3;674.68;958.73;455.29
26.10.2021;3706.5;2584;3396.77;1846;1458;154.4372917;141.5320833;10;2021;6.7;245.3333333;295.969375;1413.36;1346.35;1139.96;1354.97;974.81;929.59
27.10.2021;3600.43;2427;3384.52;1876;1650;150.0177083;141.0214583;10;2021;7.5;248.0416667;291.0391667;1347.93;1267.01;1145.39;1302.25;960.41;912.17
28.10.2021;3889.37;2573;3419.63;1830;1502;162.0570833;142.4845833;10;2021;7.4;246.0416667;304.5416667;1463.23;1408.65;1150.29;1336.01;1016.06;931.35
29.10.2021;3633.91;2352;3347.09;1824;738;151.4129167;139.461875;10;2021;10.8;204.75;290.8747917;1352.6;1287.83;1148.22;1284.57;985.6;929.43
30.10.2021;3645.28;2132;3460.55;1585;548;151.8866667;144.1895833;10;2021;8.8;177.7083333;296.07625;1360.52;1286.51;1133.01;1323.31;1001.3;973.04
31.10.2021;3797.15;2521;3559.03;1765;1071;158.214375;148.2927083;10;2021;7.6;223.2083333;306.5070833;1431.11;1367.43;1151.49;1434.98;1005.31;979.6
01.11.2021;4040.45;2631;3569.3;1857;456;168.351875;148.720625;11;2021;8.7;206;317.0725;1521.29;1481.42;1165.57;1451.11;1048.12;976.24
02.11.2021;4087.13;2813;3675.75;1844;433;170.2970833;153.1560417;11;2021;4.9;212.0833333;323.453125;1546.12;1502.27;1165.86;1516.11;1028.35;984.29
03.11.2021;4078.29;2808;3634.33;1811;463;169.9285417;151.4304167;11;2021;5.8;211.75;321.3589583;1566.33;1511.52;1166.68;1514.34;1042.98;997.37
04.11.2021;4236.17;2730;3868.23;1751;496;176.5070833;161.17625;11;2021;7.7;207.375;337.6833333;1571.89;1534.15;1180.64;1589.15;1070.98;1040.19
05.11.2021;4049.64;2616;3808.18;1720;548;168.7347917;158.6739583;11;2021;7.8;203.5;327.40875;1524.6;1476.51;1183.09;1582.03;1055.65;1045.77
06.11.2021;3478.58;2609;3307.79;1900;500;144.940625;137.824375;11;2021;5.6;208.7083333;282.765;1317.36;1232.46;1119.74;1283.25;920.48;884.41
07.11.2021;3476.47;2607;3287.16;1890;667;144.8529167;136.965;11;2021;4;215.1666667;281.8179167;1327.9;1241.09;1131.07;1283.53;907.49;888.02
08.11.2021;3933.68;2704;2038.36;965;1892;163.903125;84.93145833;11;2021;2.2;231.7083333;248.8345833;1499.76;1445.26;34.1;1510.6;1001.15;501.97
09.11.2021;4050.51;2716;3572.06;1804;1376;168.77125;148.835625;11;2021;-1.3;245.6666667;317.606875;1566.39;1519.96;1096.91;1544.14;968.24;924.46
10.11.2021;3857.17;2592;3524.54;1936;1233;160.7152083;146.8558333;11;2021;2.9;240.0416667;307.5710417;1466.17;1409.63;1153.38;1444.68;975.15;931.37
11.11.2021;3773.93;2474;3533;1829;1256;157.2470833;147.2083333;11;2021;6.6;231.625;304.4554167;1436.7;1356.26;1164.28;1417.91;983.93;957.8
12.11.2021;3873.43;2329;3550.65;1876;1478;161.3927083;147.94375;11;2021;5.1;236.7916667;309.3364583;1459.84;1390.32;1170.01;1423.79;1019.7;948.13
13.11.2021;3798.42;2644;3525.83;1980;1126;158.2675;146.9095833;11;2021;3.4;239.5833333;305.1770833;1452.76;1383.52;1164.38;1428.15;957.51;930
14.11.2021;3188.76;2533;3171.03;1939;1280;132.8647917;132.1260417;11;2021;1.8;239.6666667;264.9908333;1242.92;1125.04;1130.82;1199.15;827.15;846.24
15.11.2021;3038.43;2281;60.84;0;3736;126.6010417;2.535;11;2021;0.1;250.7083333;129.1360417;1190.48;1083.04;12.75;26.96;796.09;13.31
16.11.2021;3661.03;2547;0;0;3609;152.5429167;0;11;2021;1.7;256.5;152.5429167;1386.66;1314.04;0;0;935.51;0
17.11.2021;3612.08;2673;0;0;3661;150.5033333;0;11;2021;3.1;263.9166667;150.5033333;1355.36;1281.97;0;0;912.98;0
18.11.2021;3772.89;2586;0;0;4196;157.20375;0;11;2021;2.6;282.5833333;157.20375;1427.32;1356.76;0;0;976.07;0
19.11.2021;3839.11;2456;0;0;4344;159.9629167;0;11;2021;3.5;283.3333333;159.9629167;1448.5;1388.88;0;0;993.15;0
20.11.2021;2058.4;1231;254.32;0;5046;85.76666667;10.59666667;11;2021;2.5;261.5416667;96.36333333;1532.12;26.28;0;254.3;499.57;0
21.11.2021;3541.15;2252;69.41;0;3918;147.5479167;2.892083333;11;2021;1.3;257.0833333;150.44;1405.21;1222.62;69.43;0;910.74;0
